color,id,name,slug
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",guatemala-mass-mobilisations-win-in-defeating-the-monsanto-law-pushed-by-us
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",rosia-montana-romania
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",zushi-green-movement-against-us-military-housing-at-ikego-heights
#ffc40d,3,LOW (some local organising),construccion-tunel-de-la-linea-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",rourkela-steel-plant-orissa-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",bhavanapadu-east-coast-energy-private-limited-ecepl-thermal-power-plant-ap-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",impact-of-the-wall-surrounding-the-city-of-qalqilya-affecting-orchards
#ffc40d,3,LOW (some local organising),lefa-gold-mine
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",hydrocarbon-extraction-a-threat-to-livelihood-in-neduvasal-pudukkottai-district-cauvery-delta
#ffc40d,3,LOW (some local organising),minera-las-cruces-sevilla-spain
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",total-in-marseille-france
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",unrestricted-charcoal-production-in-puntland-somalia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",mina-dolores-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",pesticide-acute-poisoning-in-tomatoes-plantations-in-corrientes-argentina
#ffc40d,3,LOW (some local organising),rubber-plantation
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",savannahs-lithium-extraction-conflict-in-barroso-portugal
#ffc40d,3,LOW (some local organising),mkuju-river-uranium-mine-tanzania
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",the-city-of-sirjan-between-water-conflict-for-dried-pistachio-trees-and-golgohar-iron-mine-iran
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",noyyal-river-basin-a-pollution-cocktail
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dano-ambiental-en-sierra-minera-y-bahia-de-portman-smm-penarroya-espana-region-de-murcia-espana
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",desviacion-rio-rancheria-la-guajira-colombia
#ffc40d,3,LOW (some local organising),waste-nuevomercurio-zacatecas-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",wu-yug-sochen-namling-dzong-tibet
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",oil-extraction-at-numto-nature-preserve
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",bosques-de-bahia-solano-colombia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",astro-agro-lestari-aal-indonesia
#ffc40d,3,LOW (some local organising),almond-leaf-scorch-in-alicante
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",oil-drilling-in-anwr-usa
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",sundarban-tiger-reserve
#999999,1,UNKNOWN,mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park
#ffc40d,3,LOW (some local organising),shell-chevron-canalization-devastes-tsekelewu-community
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",militerization-of-yemen-ngl-gas-liquefacation-site
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",gidawom-mining-case
#ffc40d,3,LOW (some local organising),iter-reactor-france
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dominga
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",multiple-gas-explosion-in-egiland-nigeria
#ffc40d,3,LOW (some local organising),sierras-de-tandil
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",vales-giant-s11d-iron-ore-project-in-carajas-para-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",toxic-waste-incinerator-in-east-liverpool-ohio-united-states
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",usina-trapiche-sirinhaem-pernambuco-brazil
#ffc40d,3,LOW (some local organising),swanson-occupation-canada
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",lago-lleu-lleu-chile
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",proposed-national-radioactive-waste-management-facility-south-australia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",hotel-in-la-tejita
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",distruzione-e-cementificazione-del-bosco-ai-prati-di-caprara
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",afectados-por-el-nemagon-honduras
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",b-lead-poisoning-melody-chemical-plant-china
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",alcoa-coal-closes-in-anglesea
#ffc40d,3,LOW (some local organising),conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",agip-facilty-pollutes-kwale-community-ponds-nigeria
#ffc40d,3,LOW (some local organising),qaysamani-dam-in-hammana
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",didipio-gold-and-copper-mine-nueva-vizcaya-philippines
#ffc40d,3,LOW (some local organising),chemical-industry-in-flix-tarragona-spain
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",jaypee-cement-plant-in-hp-india
#999999,1,UNKNOWN,order-81s-effect-on-agriculture
#ffc40d,3,LOW (some local organising),azura-edo-independent-power-project-impacts-community-people-in-edo-state
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",bhopal-gas-tragedy-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",sompeta-power-plant
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",keystone-xl-in-nebraska
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",jalaur-river-mega-dam-project-philippines
#ffc40d,3,LOW (some local organising),nemmeli-desalination-plant
#ffc40d,3,LOW (some local organising),tau-taa-wana-indigenous-vs-pt-ksl-oil-palm-company-sulawesi-indonesia
#ffc40d,3,LOW (some local organising),atotonilco-de-tula-vs-incineracion-de-residuos-solidos-urbanos-en-la-planta-de-cemex-atotonilco
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",lin-yuan-eventtaiwan
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",yaigoje-apaporis
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",cobre-en-el-valle-de-putaendo-proyecto-vizcachitas
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dojura-choco-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",shingle-mountain
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",reforestation-by-fondation-seguin-in-haiti
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",struggle-for-community-rights-in-the-protected-areas-of-biligiri-ranganatha-temple-brt-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",chumbivilcas-against-hudbay-peru
#049cdb,2,LATENT (no visible organising at the moment),graphite-mining-in-ambohitsy-haut-madagascar
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",presa-las-cruces-nayarit-afectacion-de-pueblos-coras-o-nayeri
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",frances-double-jeux-of-destabilization-and-militarization-in-malis-oil-rich-taoudeni-bassin
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",campesinos-de-periban-contra-huertas-aguacateras-y-canones-antigranizo
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",refinaria-presidente-bernardes-vale-da-morte-cubatao-sao-paulo-brazil
#ffc40d,3,LOW (some local organising),planned-shell-ultra-city-in-johannesburg-south-africa
#ffc40d,3,LOW (some local organising),giza-north-power-plant-egypt
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",hydrocarbon-extraction-by-oil-and-natural-gas-corporation-ongc-kathiramnagalam-tamil-nadu
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",the-farm-of-a-thousand-cows
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",proyecto-turistico-nuevo-vallarta-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",rancho-seco-nuclear-generating-station
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",takovo-mora
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",hanhikivi-nuclear-power-plant-pyhajoki-finland
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dona-ines-de-collahuasi-chile
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",hul-12-small-hydropower-project-hp-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",il-nodo-ferroviario-alta-velocita-di-firenze
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",el-trasvase-de-las-aguas-del-lago-de-valencia
#999999,1,UNKNOWN,namibia-agriculture-and-renewables-caparo-farming-project-in-caprivini-namibia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",m-excessive-mining-makes-farmers-lose-their-livelihoods-henan-china
#049cdb,2,LATENT (no visible organising at the moment),mauritanias-offshore-oil-production
#ffc40d,3,LOW (some local organising),general-iron
#049cdb,2,LATENT (no visible organising at the moment),post-disaster-typhoon-yolanda-recovery-process-fossil-fuels-climate-change-conflict
#ffc40d,3,LOW (some local organising),sanitary-sewage-on-varna-beach-bulgaria
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",welspun-energy-thermal-power-plant-at-mirzapur-uttar-pradesh
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",arctic-diesel-leak-in-norilsk-russia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",contaminacion-por-relleno-sanitario-en-comunidad-de-puerto-rico-ecuador
#ffc40d,3,LOW (some local organising),almost-a-hundred-roma-set-up-camp-alongside-the-m50-motorway-and-ended-up-being-deported-in-dublin-ireland
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",east-river-park
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",lafarge-cement
#ffc40d,3,LOW (some local organising),tolda-fria
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",forbifart-stockholm-sweden
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",subernarekha-multipurpose-project-icha-dam-jharkhand-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",naameh-landfill-lebanon
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",electrical-highway-in-northeast-catalonia-spain
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",puente-vehicular-periferico-oriente
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",itai-itai
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",displacement-of-waste-pickers-through-la-chureca-dumpsite-enclosure-managua-nicaragua
#ffc40d,3,LOW (some local organising),baquio-dam-failure-henan-china
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mossville-louisiana-environmental-racism-united-states
#ffc40d,3,LOW (some local organising),shandong-silver-hawk-chemical-fiber-co-ltd-viscose-plant-china
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",el-naranjal-veracruz-mexico
#ffc40d,3,LOW (some local organising),coal-fired-thermal-power-plant-in-porto-romano-albania
#049cdb,2,LATENT (no visible organising at the moment),bujagali-hydropower-project-uganda
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",reserva-forestal-imataca-region-guayana-de-venezuela
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",gmos-ban-croatia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",indian-nations-and-wolf-hunting
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",proyecto-central-hidroelectrica-aguas-calientes-chile
#ffc40d,3,LOW (some local organising),friends-of-nature-sued-state-grid-for-refusing-to-purchase-clean-energy-in-gansu-china
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",proposed-nuclear-waste-dump-located-on-indigenous-territory-in-saskatchewan
#ffc40d,3,LOW (some local organising),dragons-blood-tree-biopiracy-shaman-pharmaceuticals-in-the-amazon-ecuador
#ffc40d,3,LOW (some local organising),covanta-fairfax-trash-incinerator-in-lorton-virginia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",tortum-bagbasi-hydroelectric-power-plant-turkey
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",zwentendorf-nuclear-reactor-austria
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",ternium-vs-comuneros-aquila-michoacan-mexico
#999999,1,UNKNOWN,power-plant-oil-spill-in-baniyas-syria
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",lead-poisoning-by-a-lead-mining-and-smelting-company-in-yunnan-china
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",escalante-massacre-of-agrarian-activists-negros-occidental-philippines
#999999,1,UNKNOWN,firestone-bridgestone-rubber-plantations-liberia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",blood-sugar-land-grab-by-phnom-penh-sugar-company-kampong-speu-cambodia
#049cdb,2,LATENT (no visible organising at the moment),nuclear-power-plans-uae
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",jindal-steel-plant-at-salboni-west-bengal-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",afungi-lng-construction-site
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",tomato-farmers-of-immokalee-florida
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",doloo-tea-workers-against-greenfield-airport-assam
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",palo-viejo
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",roma-community-stop-the-demolition-of-their-houses-in-perpignan-france
#ffc40d,3,LOW (some local organising),mersinli-wind-farm-turkey
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",kushiro-coal-fired-power-plant
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",hambantota-deep-seaport-and-the-projected-industrial-zone-sri-lanka
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",kayerekera-uranium-extraction-malawi
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pollution-from-niksic-steel-factory-montenegro
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",a-proposed-copper-mine-on-a-land-that-is-sacred-to-the-apache-indigenous-of-arizona-usa
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",nouveau-nonde-graphite-project-quebec-canada
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",itoiz-dam-spain
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",tiradero-tetlama
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",ganeshpur-coal-mine-jharkhand-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",8-april-2010-in-nyarong-kham-exploitation-of-mineral-resources
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",chuy-y-atitalaquia-una-emergencia-socio-ambiental
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",maheshwar-dam-narmada-valley-india
#ffc40d,3,LOW (some local organising),rio-chirinos-awajuns-y-minera-aguila-dorada
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",chevron-and-shell-ravage-escravos-nigeria
#ffc40d,3,LOW (some local organising),shrimp-farms-v-fishermen-in-santa-rita-brazil
#ffc40d,3,LOW (some local organising),kyaukphyu-port
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",teshima-island-waste-dispute
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",mspp-oil-palm-plantation-tanintharyi-region-myanmar
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",playa-potrero-costa-rica
#ffc40d,3,LOW (some local organising),camden-new-jersey-usa
#ffc40d,3,LOW (some local organising),uranium-mining-mailuu-suu-kyrgyzstan
#ffc40d,3,LOW (some local organising),haida-gwaii-geo-engineering-planktos-bc-canada
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",reclamation-project-makassar-indonesia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",shell-spills-bodo-community-nigeria
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",keystone-coal-by-mountain-top-removal-threat-to-kanawha-state-forest
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",elderly-antinuclear-activist-nun-breaks-into-a-government-complex-to-expose-nuclear-crimes-in-tennessee-usa
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",coal-mining-project-mina-guaiba-in-rio-grande-del-sul-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",toxic-waste-dumping-in-abidjan-ivory-coast
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",wilmar-in-jambi-province-indonesia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",porto-di-civitavecchia
#ffc40d,3,LOW (some local organising),nuclear-accident-severodvinsk-russia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",compostela-in-mindanao-philippines
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",transnet-dig-out-port-proposal-in-durban-south-africa
#049cdb,2,LATENT (no visible organising at the moment),noordoostpolder-wind-farm-netherlands
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",arco-sur-milpa-alta
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",airport-in-ebonyi-state-nigeria
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",beaver-lake-cree-nation-vs-canada-and-alberta
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",the-arctic-railway-project-through-sami-territory-from-finland-to-norway
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",nuclear-weapons-test-site-novaya-zemlya-arctic-russia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",winning-the-energy-debate-in-victoria-vret
#049cdb,2,LATENT (no visible organising at the moment),tabacundo-canal-water-conflict-ecuador
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",lower-subansiri-hydroelectric-power-project-india
#ffc40d,3,LOW (some local organising),dickson-tennessee-the-poster-child-for-environmental-racism-and-toxic-dumping
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",children-get-lead-poisoning-from-wugang-manganese-smelting-factory-in-china
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",face-pine-plantation-profafor-ecuador
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",laguna-del-tigre-peten-guatemala
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",nuclear-power-station-in-ferrel-peniche-portugal
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",valle-de-siria-honduras
#999999,1,UNKNOWN,bastar-conflict-chhattisgarh-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",nuclear-power-station-in-almaraz-spain
#999999,1,UNKNOWN,somalia-toxic-waste-dumping-somalia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pfas-pollution-by-chemours-dupont-the-netherlands
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",disposal-of-low-level-nuclear-waste-at-texas-site
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",acacia-mining-north-mara-gold-mine-former-barrick-gold-tanzania
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mithivirdi-nuclear-power-station-bhavnagar-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",contaminacion-del-ambiental-por-la-quema-de-ramas-del-esparrago-en-caborca-sonora
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",land-and-livelihood-conflicts-in-bhitarkanika-wildlife-sanctuary-odisha-india
#049cdb,2,LATENT (no visible organising at the moment),british-nuclear-tests-at-maralinga
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",haida-gwai-forresty-dispute
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",srae-roneam-village-against-illegal-loggin
#ffc40d,3,LOW (some local organising),pazardzhik-incinerator-bulgaria
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",environmental-conflict-in-the-campo-de-gibraltar
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",iron-ore-mining-in-dantewada-jharkhand
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",open-cast-mining-at-sefateng-chrome-mine-in-limpopo-south-africa
#ffc40d,3,LOW (some local organising),mining-of-white-clay-or-china-clay-netrokona-district-in-the-northern-part-of-bangladesh
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",tolak-reklamasi-bali-indonesia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",area-de-uso-multiple-rio-sarstun
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pollution-of-the-channel-veliki-backi-kanal-serbia
#ffc40d,3,LOW (some local organising),deterioro-humedal-tibanica-bogota-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",the-malagrotta-landfill-and-speculation-in-the-galeria-valley-italy
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dumpsite-pollution-and-waste-picker-struggles-in-siem-reap-cambodia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",eucapacific-eucalyptus-plantations-ecuador
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",the-allouk-water-station-shutdown-a-humanitarian-crisis-in-northeastern-syria
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",israeli-industries-polluting-palestinian-city-of-tulkarm
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",centromins-san-luis-mine-in-el-carmen-de-chucuri-santander-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",africville-nova-scotia
#ffc40d,3,LOW (some local organising),unregulated-tourism-in-eco-sensitive-coral-island-bangladesh
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",masacre-en-totonicapan
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",panguangying-waste-incineration-plant-hebei-china
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pig-iron-industries-in-piquia-de-baixo-maranhao-brazil
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",manta-manaus-multimodal-corridor-ecuador-peru-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",holtec-nuclear-waste-disposal-in-plymouth-county
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",iron-ore-mining-in-paulistana-piaui-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pakyong-airport
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",cirebon-i-and-ii-coal-power-plants-west-java-indonesia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",floating-nuclear-power-plant-pevek-arctic-russia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",la-lucha-del-pueblo-shuar-arutam-psha-contra-solaris-resources
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",red-hill-underground-fuel-storage-facility-jet-fuel-leak
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",lignite-mining-welzow-sued-ii-welzow-proschim-germany
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",noccioleti-a-viterbo
#049cdb,2,LATENT (no visible organising at the moment),murta-dam-mg-brazil
#ffc40d,3,LOW (some local organising),oil-exploitation-in-campo-del-libertador-ecuador
#ffc40d,3,LOW (some local organising),ffs-refiner-chemical-polltion-in-durban-south-africa
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",jumbo-glacier-resort-canada
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",cerro-blanco-guatemala
#ffc40d,3,LOW (some local organising),illegal-gold-mining-askizsky-republic-of-khakassia-russian-federation
#ffc40d,3,LOW (some local organising),kenney-dam-british-columbia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",san-jorge-amenaza-uspallata-mendoza-argentina
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",myitsone-dam-on-irrawaddy-river-myanmar
#ffc40d,3,LOW (some local organising),marbella-costa-rica
#049cdb,2,LATENT (no visible organising at the moment),mina-cerro-vanguardia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",despojo-por-posesion-ilegal-de-tierras-en-cerro-prieto-queretaro
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",law-for-the-protection-of-iberian-wolves-spain
#ffc40d,3,LOW (some local organising),timber-mining-in-the-intact-forest-landscapes-of-arkhangelsk-oblast-dvinsky-forest
#ffc40d,3,LOW (some local organising),jatropha-plant-project-in-patan-district-gujrat-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",wirikuta-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",lucha-del-frente-de-pueblos-en-defensa-de-la-tierra-y-el-agua-morelos-puebla-tlaxcala-contra-el-proyecto-integral-morelos
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",the-impacts-of-fishing-agreements-with-chinese-investors-and-fishing-fleet
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",vasove-vode-illegal-landfill-montenegro
#049cdb,2,LATENT (no visible organising at the moment),kusile-coal-fired-power-station-protest
#ffc40d,3,LOW (some local organising),la-ampliacion-de-la-autopista-valle-coche-en-caracas
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dixie-meadows-geothermal-plant-nevada-usa
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",ikot-ado-udo-case-nigeria
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",shougang-marcona-peru
#ffc40d,3,LOW (some local organising),the-dalieh-of-raouche-lebanon
